,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
13961,1200004800,서울대역,서울특별시 관악구 남부순환로 1817 (봉천동)1522-3232,37.481599,126.9522,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.481599,126.9522,20210712,월,남부순환로,1200004800,서울대입구역,KT관악지점,하행,578,4,주간선도로,외곽,관악구,35.82,36.06,35.95,38.91,37.15,37.54,40.21,38.25,34.58,35.3,32.32,33.95,34.88,33.95,35.33,32.34,31.52,32.52,34.57,34.2,32.23,32.86,31.61,34.45
13968,1200004800,서울대역,서울특별시 관악구 남부순환로 1817 (봉천동)1522-3232,37.481599,126.9522,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.481599,126.9522,20210719,월,남부순환로,1200004800,서울대입구역,KT관악지점,하행,578,4,주간선도로,외곽,관악구,36.74,37.86,37.48,37.47,37.61,37.79,37.92,38.56,35.98,35.82,33.05,31.54,33.14,35.12,36.13,34.13,32.4,33.15,35.02,32.9,31.82,30.46,31.02,34.71
13975,1200004800,서울대역,서울특별시 관악구 남부순환로 1817 (봉천동)1522-3232,37.481599,126.9522,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.481599,126.9522,20210726,월,남부순환로,1200004800,서울대입구역,KT관악지점,하행,578,4,주간선도로,외곽,관악구,35.74,37.18,36.62,38.32,36.48,39.3,40.78,38.5,36.29,35.48,32.3,33.18,31.76,33.41,34.48,32.01,33.47,33.42,31.59,31.21,30.29,30.94,31.48,34.91
13985,1200001500,낙성대DT,서울특별시 관악구 남부순환로 1948 (봉천동)1522-3232,37.476169,126.965005,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.476169,126.965005,20210705,월,남부순환로,1200001500,낙성대역,사당역,상행,1782,4,주간선도로,외곽,관악구,33.24,33.04,34.56,37.96,37.78,34.0,29.82,22.39,14.5,17.64,25.96,27.68,29.54,28.8,27.9,26.8,25.34,23.35,27.26,28.74,28.99,29.87,28.73,29.89
13992,1200001500,낙성대DT,서울특별시 관악구 남부순환로 1948 (봉천동)1522-3232,37.476169,126.965005,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.476169,126.965005,20210712,월,남부순환로,1200001500,낙성대역,사당역,상행,1782,4,주간선도로,외곽,관악구,33.41,34.09,35.32,34.22,36.6,34.24,30.47,24.31,15.49,22.67,27.29,27.58,28.86,29.36,27.96,27.45,27.75,28.66,28.45,26.13,27.47,29.28,27.6,30.34
13999,1200001500,낙성대DT,서울특별시 관악구 남부순환로 1948 (봉천동)1522-3232,37.476169,126.965005,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.476169,126.965005,20210719,월,남부순환로,1200001500,낙성대역,사당역,상행,1782,4,주간선도로,외곽,관악구,32.39,36.66,34.39,36.25,37.61,34.65,30.58,24.75,16.73,23.44,28.16,29.08,29.25,30.22,27.75,25.99,26.53,27.25,27.88,28.4,28.28,29.48,29.29,30.42
14006,1200001500,낙성대DT,서울특별시 관악구 남부순환로 1948 (봉천동)1522-3232,37.476169,126.965005,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,보라매동,남부순환로,18871,37.476169,126.965005,20210726,월,남부순환로,1200001500,낙성대역,사당역,상행,1782,4,주간선도로,외곽,관악구,34.66,35.11,37.41,37.53,37.22,33.47,28.9,25.15,18.87,20.88,27.27,27.74,29.01,28.87,28.33,26.44,27.41,28.16,28.48,29.18,27.93,28.55,29.17,30.7
14016,1200009900,신림,서울특별시 관악구 신림로 355-1 (신림동)1522-3232,37.48609493,126.9291602,신림로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,신림동,신림로,26927,37.48609493,126.9291602,20210705,월,신림로,1200009900,당곡사거리,신림역,상행,590,2,보조간선도로,외곽,관악구,23.93,23.15,21.16,21.03,25.04,22.63,21.32,22.54,22.33,19.58,16.54,18.26,21.51,18.75,18.76,17.35,14.15,11.12,15.49,15.59,16.6,15.3,16.53,18.05
14023,1200009900,신림,서울특별시 관악구 신림로 355-1 (신림동)1522-3232,37.48609493,126.9291602,신림로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,신림동,신림로,26927,37.48609493,126.9291602,20210712,월,신림로,1200009900,당곡사거리,신림역,상행,590,2,보조간선도로,외곽,관악구,22.57,22.52,23.64,23.89,28.77,23.21,23.08,20.03,23.75,22.36,16.84,18.65,17.19,17.03,16.85,15.85,15.64,14.24,17.24,16.72,16.89,17.63,17.82,18.35
14030,1200009900,신림,서울특별시 관악구 신림로 355-1 (신림동)1522-3232,37.48609493,126.9291602,신림로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,신림동,신림로,26927,37.48609493,126.9291602,20210719,월,신림로,1200009900,당곡사거리,신림역,상행,590,2,보조간선도로,외곽,관악구,23.32,23.31,26.37,24.65,21.25,24.1,22.92,19.88,22.9,19.68,17.42,17.18,19.64,18.97,16.52,15.92,12.97,11.46,11.81,12.8,15.92,18.84,17.13,19.25
14037,1200009900,신림,서울특별시 관악구 신림로 355-1 (신림동)1522-3232,37.48609493,126.9291602,신림로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,신림동,신림로,26927,37.48609493,126.9291602,20210726,월,신림로,1200009900,당곡사거리,신림역,상행,590,2,보조간선도로,외곽,관악구,24.95,24.41,23.34,24.89,25.31,23.31,21.96,21.95,21.07,21.42,20.06,17.85,17.8,15.63,18.46,18.03,17.16,17.33,14.94,14.65,16.01,18.97,19.32,20.31
14047,1200004700,서울대입구역,서울특별시 관악구 남부순환로 1812 (봉천동)1522-3232,37.48118,126.951324,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,청룡동,남부순환로,38481,37.48118,126.951324,20210705,월,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,23.46,23.58,24.6,23.75,23.42,22.58,17.82,13.6,10.66,10.95,11.54,14.15,14.89,14.88,10.48,12.11,10.6,8.55,8.62,10.96,17.68,18.7,19.52,20.68
14054,1200004700,서울대입구역,서울특별시 관악구 남부순환로 1812 (봉천동)1522-3232,37.48118,126.951324,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,청룡동,남부순환로,38481,37.48118,126.951324,20210712,월,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,22.55,22.6,21.6,20.87,24.43,23.16,17.51,11.82,13.12,14.48,12.01,12.16,13.23,13.5,14.49,12.74,14.39,11.21,8.85,9.57,15.91,19.9,18.82,21.75
14061,1200004700,서울대입구역,서울특별시 관악구 남부순환로 1812 (봉천동)1522-3232,37.48118,126.951324,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,청룡동,남부순환로,38481,37.48118,126.951324,20210719,월,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,24.78,22.99,22.2,26.03,24.58,24.7,19.82,12.53,16.06,13.41,14.81,13.97,13.18,13.79,10.41,8.59,11.32,10.15,10.05,12.51,16.54,16.74,15.48,20.43
14068,1200004700,서울대입구역,서울특별시 관악구 남부순환로 1812 (봉천동)1522-3232,37.48118,126.951324,남부순환로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,관악구,청룡동,남부순환로,38481,37.48118,126.951324,20210726,월,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,23.7,24.39,23.1,25.78,25.46,23.54,20.77,13.97,13.21,11.46,12.02,12.35,13.86,13.44,12.31,10.96,14.51,12.18,10.93,9.76,14.69,18.64,19.54,21.6
14078,1040012000,건국대,서울특별시 광진구 능동로 117 (화양동)1522-3232,37.5415592,127.0711244,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,화양동,능동로,33461,37.5415592,127.0711244,20210705,월,능동로,1040012000,어린이대공원역,건대입구역,하행,877,3,보조간선도로,외곽,광진구,24.2,24.69,25.11,29.84,28.15,25.02,19.34,17.93,13.51,10.2,15.04,17.72,17.23,18.99,19.78,19.35,18.67,19.49,20.34,21.76,21.87,21.33,19.98,22.45
14085,1040012000,건국대,서울특별시 광진구 능동로 117 (화양동)1522-3232,37.5415592,127.0711244,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,화양동,능동로,33461,37.5415592,127.0711244,20210712,월,능동로,1040012000,어린이대공원역,건대입구역,하행,877,3,보조간선도로,외곽,광진구,25.75,26.25,24.83,25.18,28.33,25.64,19.16,18.28,16.29,14.05,15.12,17.31,21.05,20.58,19.83,19.64,18.75,17.73,19.67,20.16,21.76,24.31,28.41,24.31
14092,1040012000,건국대,서울특별시 광진구 능동로 117 (화양동)1522-3232,37.5415592,127.0711244,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,화양동,능동로,33461,37.5415592,127.0711244,20210719,월,능동로,1040012000,어린이대공원역,건대입구역,하행,877,3,보조간선도로,외곽,광진구,24.54,27.04,27.78,23.27,26.02,22.89,21.44,14.89,10.19,13.24,12.46,16.83,17.93,19.68,18.67,14.95,16.27,10.56,15.52,21.17,22.11,21.89,18.81,24.6
14099,1040012000,건국대,서울특별시 광진구 능동로 117 (화양동)1522-3232,37.5415592,127.0711244,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,화양동,능동로,33461,37.5415592,127.0711244,20210726,월,능동로,1040012000,어린이대공원역,건대입구역,하행,877,3,보조간선도로,외곽,광진구,23.88,29.04,27.64,32.97,26.36,19.59,18.0,13.61,10.24,13.46,13.06,19.43,19.16,20.01,19.76,18.17,16.88,17.28,19.63,21.22,22.06,19.3,20.63,23.23
14109,1040014200,어린이대공원역,서울특별시 광진구 능동로243 1522-3232,37.551946,127.076404,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,군자동,능동로243,19317,37.551946,127.076404,20210705,월,능동로,1040014200,군자역,어린이대공원역,하행,1194,3,보조간선도로,외곽,광진구,27.11,27.97,26.63,26.34,29.87,27.56,25.27,18.95,13.84,16.16,16.29,16.81,19.62,19.89,18.71,20.81,20.97,21.27,20.3,21.42,22.69,22.66,24.1,24.88
14116,1040014200,어린이대공원역,서울특별시 광진구 능동로243 1522-3232,37.551946,127.076404,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,군자동,능동로243,19317,37.551946,127.076404,20210712,월,능동로,1040014200,군자역,어린이대공원역,하행,1194,3,보조간선도로,외곽,광진구,26.29,30.14,28.73,28.59,28.31,24.98,25.55,20.32,15.95,15.53,18.27,19.51,21.01,22.51,21.8,22.0,18.83,16.66,20.48,21.31,22.68,22.49,23.53,26.06
14123,1040014200,어린이대공원역,서울특별시 광진구 능동로243 1522-3232,37.551946,127.076404,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,군자동,능동로243,19317,37.551946,127.076404,20210719,월,능동로,1040014200,군자역,어린이대공원역,하행,1194,3,보조간선도로,외곽,광진구,28.69,26.02,25.59,29.73,28.57,23.37,23.5,17.67,14.67,18.88,16.81,18.48,22.81,22.1,20.0,20.39,21.92,21.82,22.27,23.43,24.12,23.99,24.66,25.21
14130,1040014200,어린이대공원역,서울특별시 광진구 능동로243 1522-3232,37.551946,127.076404,능동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,군자동,능동로243,19317,37.551946,127.076404,20210726,월,능동로,1040014200,군자역,어린이대공원역,하행,1194,3,보조간선도로,외곽,광진구,27.1,28.9,29.44,28.47,28.4,25.32,22.35,15.07,15.58,15.36,16.13,17.69,21.41,20.42,20.54,21.57,19.34,18.89,20.55,20.98,24.81,24.14,25.85,27.13
14140,1040010600,올림픽대교북단,서울특별시 광진구 광나루로 608 (구의동)1522-3232,37.541129,127.09524,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의3동,광나루로,31265,37.541129,127.09524,20210705,월,아차산로,1040010600,올림픽대교북단교차로,구의현대아파트,상행,176,2,보조간선도로,외곽,광진구,17.67,24.95,28.53,38.49,34.28,29.38,21.09,17.37,13.28,14.22,17.56,17.15,18.61,20.2,17.33,15.2,14.22,16.26,18.41,18.12,21.61,18.69,23.14,24.33
14147,1040010600,올림픽대교북단,서울특별시 광진구 광나루로 608 (구의동)1522-3232,37.541129,127.09524,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의3동,광나루로,31265,37.541129,127.09524,20210712,월,아차산로,1040010600,올림픽대교북단교차로,구의현대아파트,상행,176,2,보조간선도로,외곽,광진구,22.94,37.84,19.65,31.45,27.34,25.69,26.46,22.13,18.22,19.39,21.54,17.54,20.63,21.43,17.84,16.5,20.6,21.55,19.42,19.56,18.39,19.82,23.83,23.48
14154,1040010600,올림픽대교북단,서울특별시 광진구 광나루로 608 (구의동)1522-3232,37.541129,127.09524,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의3동,광나루로,31265,37.541129,127.09524,20210719,월,아차산로,1040010600,올림픽대교북단교차로,구의현대아파트,상행,176,2,보조간선도로,외곽,광진구,20.16,21.91,35.85,29.06,37.1,28.19,29.01,21.05,20.67,19.95,20.54,20.46,20.84,19.29,18.33,16.58,18.25,19.95,15.52,18.52,17.33,20.17,20.12,25.96
14161,1040010600,올림픽대교북단,서울특별시 광진구 광나루로 608 (구의동)1522-3232,37.541129,127.09524,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의3동,광나루로,31265,37.541129,127.09524,20210726,월,아차산로,1040010600,올림픽대교북단교차로,구의현대아파트,상행,176,2,보조간선도로,외곽,광진구,28.86,16.27,29.07,38.22,29.03,28.8,29.93,23.92,16.31,18.48,17.56,17.38,17.4,17.22,17.0,17.02,15.01,15.49,16.56,16.04,22.32,21.09,21.43,22.85
14171,1040012900,구의DT,서울특별시 광진구 광나루로 519 (구의동)1522-3232,37.5451984,127.0871587,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의2동,광나루로,21339,37.5451984,127.0871587,20210705,월,광나루로,1040012900,구의시장,구의사거리,하행,479,3,주간선도로,외곽,광진구,23.55,31.82,22.82,28.29,19.94,30.44,31.31,28.45,19.49,14.86,12.41,18.68,21.41,17.88,22.25,22.15,18.87,17.24,18.98,20.85,20.95,20.48,25.5,27.93
14178,1040012900,구의DT,서울특별시 광진구 광나루로 519 (구의동)1522-3232,37.5451984,127.0871587,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의2동,광나루로,21339,37.5451984,127.0871587,20210712,월,광나루로,1040012900,구의시장,구의사거리,하행,479,3,주간선도로,외곽,광진구,24.69,23.25,26.6,24.75,30.82,38.34,35.66,22.93,15.67,14.88,18.54,18.96,24.42,24.94,24.01,22.92,21.24,18.03,18.65,19.85,19.17,24.4,28.73,29.39
14185,1040012900,구의DT,서울특별시 광진구 광나루로 519 (구의동)1522-3232,37.5451984,127.0871587,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의2동,광나루로,21339,37.5451984,127.0871587,20210719,월,광나루로,1040012900,구의시장,구의사거리,하행,479,3,주간선도로,외곽,광진구,27.84,19.92,33.08,24.66,21.37,28.42,29.37,23.91,15.05,11.55,11.22,17.79,21.09,20.03,18.91,18.5,21.1,19.77,16.46,17.1,21.49,22.04,26.73,29.85
14192,1040012900,구의DT,서울특별시 광진구 광나루로 519 (구의동)1522-3232,37.5451984,127.0871587,광나루로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,구의2동,광나루로,21339,37.5451984,127.0871587,20210726,월,광나루로,1040012900,구의시장,구의사거리,하행,479,3,주간선도로,외곽,광진구,28.98,28.69,24.11,28.39,28.25,32.54,37.17,25.67,17.81,14.52,10.55,10.97,16.91,19.71,20.08,19.45,18.19,18.41,16.07,18.43,19.5,22.31,27.34,28.5
14202,1040008700,자양사거리,서울특별시 광진구 아차산로 3551522-3232,37.5371158,127.0825821,아차산로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,광진구,자양4동,아차산로,23924,37.5371158,127.0825821,20210705,월,아차산로,1040008700,자양사거리,자양초교,상행,590,3,보조간선도로,외곽,광진구,28.08,25.06,28.43,28.25,27.96,25.65,26.38,27.85,22.41,20.52,17.72,22.91,22.29,20.68,20.13,21.78,22.76,20.81,23.45,23.76,24.34,24.39,26.71,30.01
