,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
288,1220031500,봉은사역,서울특별시 강남구 봉은사로 619 (삼성동)1522-3232,37.515,127.063196,봉은사로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성1동,봉은사로,35255,37.515,127.063196,20210710,토,봉은사로,1220031500,코엑스,봉은교,하행,578,3,주간선도로,외곽,강남구,24.55,25.29,25.65,30.38,32.15,35.61,29.57,24.49,25.58,28.8,28.42,25.0,23.0,20.83,22.47,24.96,23.93,25.16,27.23,30.44,26.83,25.88,24.2,22.52
295,1220031500,봉은사역,서울특별시 강남구 봉은사로 619 (삼성동)1522-3232,37.515,127.063196,봉은사로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성1동,봉은사로,35255,37.515,127.063196,20210717,토,봉은사로,1220031500,코엑스,봉은교,하행,578,3,주간선도로,외곽,강남구,27.27,27.99,28.05,25.08,30.46,38.09,26.7,24.14,30.68,26.24,26.97,25.03,27.28,25.54,24.21,23.14,26.04,25.19,29.69,33.68,26.93,29.9,28.52,26.33
302,1220031500,봉은사역,서울특별시 강남구 봉은사로 619 (삼성동)1522-3232,37.515,127.063196,봉은사로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성1동,봉은사로,35255,37.515,127.063196,20210724,토,봉은사로,1220031500,코엑스,봉은교,하행,578,3,주간선도로,외곽,강남구,28.15,27.25,28.64,31.09,35.79,34.92,25.18,26.24,25.53,30.02,26.47,25.14,24.7,22.55,22.71,21.61,25.86,24.14,25.17,30.48,28.82,26.42,25.14,24.88
309,1220031500,봉은사역,서울특별시 강남구 봉은사로 619 (삼성동)1522-3232,37.515,127.063196,봉은사로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성1동,봉은사로,35255,37.515,127.063196,20210731,토,봉은사로,1220031500,코엑스,봉은교,하행,578,3,주간선도로,외곽,강남구,24.59,26.45,27.0,29.58,32.66,33.73,27.09,29.3,26.5,30.21,26.21,27.14,24.39,24.05,24.68,26.12,26.5,25.2,28.15,30.72,28.66,26.34,26.43,25.7
312,1220034400,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210703,토,논현로,1220034400,압구정역,강남을지병원,상행,833,2,주간선도로,외곽,강남구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.75,31.12,25.84,22.26,22.23,17.33,15.21,13.89,10.93,9.62,12.08,15.25,23.09,24.02,25.02,27.06,29.15
319,1220034400,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210710,토,논현로,1220034400,압구정역,강남을지병원,상행,833,2,주간선도로,외곽,강남구,26.07,27.02,28.14,27.82,31.55,29.09,25.84,28.1,27.34,24.99,22.0,20.05,16.75,15.0,15.18,13.77,16.44,20.68,22.67,23.58,25.1,25.31,26.5,25.75
326,1220034400,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210717,토,논현로,1220034400,압구정역,강남을지병원,상행,833,2,주간선도로,외곽,강남구,24.29,26.85,26.25,27.96,31.23,28.23,30.33,28.91,29.28,25.65,24.05,22.25,20.66,16.95,19.7,19.99,21.8,21.39,23.25,23.78,22.77,23.51,25.95,27.53
333,1220034400,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210724,토,논현로,1220034400,압구정역,강남을지병원,상행,833,2,주간선도로,외곽,강남구,26.65,26.2,29.66,36.41,36.92,29.78,30.25,28.6,26.96,25.2,25.66,22.97,20.59,17.92,16.71,15.98,18.42,21.44,25.1,24.71,25.45,25.8,25.41,28.34
340,1220034400,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210731,토,논현로,1220034400,압구정역,강남을지병원,상행,833,2,주간선도로,외곽,강남구,25.32,24.32,25.85,28.49,27.08,29.44,26.32,29.34,28.08,25.9,24.63,23.55,21.99,19.55,19.87,19.67,19.45,21.8,22.99,24.21,25.28,24.34,25.3,28.14
343,1220034500,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210703,토,논현로,1220034500,강남을지병원,압구정역,하행,835,3,주간선도로,외곽,강남구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.25,35.69,29.99,28.38,26.52,24.49,22.88,25.79,23.2,21.63,23.73,26.54,31.6,31.52,30.47,33.72,33.47
350,1220034500,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210710,토,논현로,1220034500,강남을지병원,압구정역,하행,835,3,주간선도로,외곽,강남구,31.6,31.11,36.0,36.08,33.63,29.83,35.61,35.14,33.4,32.37,28.8,28.71,33.31,27.56,29.3,28.85,29.63,27.44,27.01,29.13,31.06,33.32,36.29,34.39
357,1220034500,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210717,토,논현로,1220034500,강남을지병원,압구정역,하행,835,3,주간선도로,외곽,강남구,33.29,35.06,36.92,41.93,34.15,38.09,35.94,37.76,34.81,31.15,30.48,26.85,26.11,27.53,27.07,27.39,27.75,26.47,29.67,32.26,33.23,32.83,35.61,34.32
364,1220034500,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210724,토,논현로,1220034500,강남을지병원,압구정역,하행,835,3,주간선도로,외곽,강남구,33.51,35.59,35.41,35.4,35.7,35.81,36.62,34.27,33.91,31.06,29.39,28.35,23.81,22.23,24.72,26.27,27.93,29.56,28.03,28.63,29.84,29.69,34.6,37.12
371,1220034500,압구정윤성빌딩,서울특별시 강남구 논현로 834 (신사동)1522-3232,37.5227934,127.0286009,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,신사동,논현로,34464,37.5227934,127.0286009,20210731,토,논현로,1220034500,강남을지병원,압구정역,하행,835,3,주간선도로,외곽,강남구,31.6,34.68,34.25,38.24,33.24,38.94,36.42,34.59,31.34,30.51,30.64,29.74,26.85,24.35,23.4,26.03,26.14,27.88,31.14,31.69,31.63,31.92,35.48,35.24
374,1220028000,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210703,토,테헤란로,1220028000,삼성역,포스코사거리,상행,622,4,주간선도로,외곽,강남구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.59,24.24,24.38,19.03,18.64,18.81,16.71,14.18,14.09,11.99,10.33,12.53,17.91,18.08,16.94,16.4,16.84
381,1220028000,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210710,토,테헤란로,1220028000,삼성역,포스코사거리,상행,622,4,주간선도로,외곽,강남구,17.25,19.08,22.41,23.16,24.13,21.46,22.03,19.83,26.18,23.28,19.24,19.98,18.22,15.52,19.28,17.39,23.77,20.06,22.98,28.57,23.54,18.97,16.55,16.73
388,1220028000,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210717,토,테헤란로,1220028000,삼성역,포스코사거리,상행,622,4,주간선도로,외곽,강남구,19.35,19.27,20.15,26.75,23.92,23.67,24.8,21.25,24.24,20.72,19.46,18.6,18.14,13.54,18.54,22.56,21.34,20.41,24.31,27.41,22.85,17.7,15.54,17.07
395,1220028000,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210724,토,테헤란로,1220028000,삼성역,포스코사거리,상행,622,4,주간선도로,외곽,강남구,17.35,20.29,22.65,22.4,24.75,25.24,20.22,20.06,23.58,18.81,17.11,21.37,17.22,14.65,14.42,22.04,21.12,18.19,24.73,27.75,23.33,16.89,15.24,16.12
402,1220028000,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210731,토,테헤란로,1220028000,삼성역,포스코사거리,상행,622,4,주간선도로,외곽,강남구,20.34,18.6,20.52,23.96,26.63,27.39,20.85,18.44,23.86,23.62,21.71,21.46,17.7,13.82,14.58,17.42,18.31,15.44,20.53,26.48,22.0,17.72,16.29,19.65
405,1220028100,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210703,토,테헤란로,1220028100,포스코사거리,삼성역,하행,622,4,주간선도로,외곽,강남구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.63,25.2,21.82,20.07,18.28,15.73,11.92,10.96,12.4,10.98,10.4,11.83,17.87,17.76,16.08,17.34,19.82
412,1220028100,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210710,토,테헤란로,1220028100,포스코사거리,삼성역,하행,622,4,주간선도로,외곽,강남구,17.66,18.37,20.34,21.18,22.38,24.53,20.72,24.32,23.91,22.59,21.99,19.79,16.38,14.26,14.26,13.79,16.57,17.44,16.94,20.23,20.59,18.08,17.17,17.85
419,1220028100,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210717,토,테헤란로,1220028100,포스코사거리,삼성역,하행,622,4,주간선도로,외곽,강남구,17.32,20.1,20.94,21.98,25.86,26.1,23.4,21.82,21.28,19.95,20.79,18.83,16.72,14.18,14.44,16.06,16.29,16.25,17.18,21.08,18.56,16.85,17.16,17.91
426,1220028100,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210724,토,테헤란로,1220028100,포스코사거리,삼성역,하행,622,4,주간선도로,외곽,강남구,19.08,19.39,21.96,23.94,24.28,23.97,21.43,22.49,21.1,22.21,19.16,17.82,18.46,13.86,12.77,15.68,17.67,15.91,17.37,19.78,19.78,18.44,17.26,17.04
433,1220028100,삼성역섬유센터R,서울특별시 강남구 테헤란로 518 (대치동)1522-3232,37.50775,127.060651,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,대치2동,테헤란로,49688,37.50775,127.060651,20210731,토,테헤란로,1220028100,포스코사거리,삼성역,하행,622,4,주간선도로,외곽,강남구,18.81,19.01,19.38,22.68,23.02,23.42,25.63,26.85,23.12,23.66,21.11,20.02,15.84,13.54,13.39,16.88,18.41,18.49,19.43,22.36,22.51,18.39,17.48,17.63
436,1220010200,양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동)1522-3232,37.485192,127.036685,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,도곡1동,남부순환로,36550,37.485192,127.036685,20210703,토,남부순환로,1220010200,양재전화국,양재역,하행,657,4,주간선도로,외곽,서초구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.17,33.85,34.87,31.21,27.41,29.39,27.34,23.43,23.09,21.38,20.21,19.2,29.7,32.73,34.57,36.17,39.14
443,1220010200,양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동)1522-3232,37.485192,127.036685,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,도곡1동,남부순환로,36550,37.485192,127.036685,20210710,토,남부순환로,1220010200,양재전화국,양재역,하행,657,4,주간선도로,외곽,서초구,40.48,44.17,44.72,46.68,42.39,42.33,38.78,36.09,35.2,34.02,31.74,30.78,30.28,28.21,25.33,26.98,28.18,28.91,33.7,35.23,36.63,37.07,37.05,40.17
450,1220010200,양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동)1522-3232,37.485192,127.036685,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,도곡1동,남부순환로,36550,37.485192,127.036685,20210717,토,남부순환로,1220010200,양재전화국,양재역,하행,657,4,주간선도로,외곽,서초구,43.01,41.72,42.64,45.3,45.55,44.22,42.61,39.13,36.59,33.25,32.25,29.99,28.9,31.76,31.6,33.29,32.54,32.42,32.98,34.6,36.02,37.95,37.62,38.92
457,1220010200,양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동)1522-3232,37.485192,127.036685,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,도곡1동,남부순환로,36550,37.485192,127.036685,20210724,토,남부순환로,1220010200,양재전화국,양재역,하행,657,4,주간선도로,외곽,서초구,40.79,41.43,42.01,45.58,42.48,42.99,38.65,39.47,36.64,34.43,31.87,30.35,26.38,28.68,27.29,28.25,31.63,33.74,35.44,34.34,36.33,36.09,37.53,40.4
464,1220010200,양재강남빌딩R,서울특별시 강남구 남부순환로 2621 (도곡동)1522-3232,37.485192,127.036685,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,도곡1동,남부순환로,36550,37.485192,127.036685,20210731,토,남부순환로,1220010200,양재전화국,양재역,하행,657,4,주간선도로,외곽,서초구,41.11,40.18,41.13,43.23,42.89,41.42,44.65,39.58,37.23,35.59,34.36,33.73,30.83,28.27,27.32,32.02,33.41,34.28,34.54,35.16,34.94,37.49,35.46,39.62
467,1220026800,선릉동신빌딩R,서울특별시 강남구 테헤란로 409 (삼성동)1522-3232,37.505321,127.050409,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성2동,테헤란로,38899,37.505321,127.050409,20210703,토,테헤란로,1220026800,포스코사거리,선릉역,상행,721,4,주간선도로,외곽,강남구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.68,35.12,27.6,22.38,20.78,20.84,20.76,21.93,19.64,20.18,18.81,19.23,23.37,19.35,19.14,17.78,20.82
474,1220026800,선릉동신빌딩R,서울특별시 강남구 테헤란로 409 (삼성동)1522-3232,37.505321,127.050409,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성2동,테헤란로,38899,37.505321,127.050409,20210710,토,테헤란로,1220026800,포스코사거리,선릉역,상행,721,4,주간선도로,외곽,강남구,17.67,25.46,26.9,29.1,31.37,31.01,33.74,32.38,31.75,25.67,23.04,23.14,21.57,21.77,22.75,24.22,24.02,23.46,25.54,25.98,23.49,19.34,17.79,21.57
481,1220026800,선릉동신빌딩R,서울특별시 강남구 테헤란로 409 (삼성동)1522-3232,37.505321,127.050409,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성2동,테헤란로,38899,37.505321,127.050409,20210717,토,테헤란로,1220026800,포스코사거리,선릉역,상행,721,4,주간선도로,외곽,강남구,27.13,29.02,28.53,31.85,31.07,34.16,31.66,30.6,30.37,24.72,23.55,24.01,23.16,20.76,21.3,23.22,23.87,23.76,24.72,24.74,23.76,20.4,18.91,25.35
488,1220026800,선릉동신빌딩R,서울특별시 강남구 테헤란로 409 (삼성동)1522-3232,37.505321,127.050409,테헤란로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강남구,삼성2동,테헤란로,38899,37.505321,127.050409,20210724,토,테헤란로,1220026800,포스코사거리,선릉역,상행,721,4,주간선도로,외곽,강남구,25.62,26.17,27.2,31.15,32.27,29.44,32.13,32.51,29.42,26.22,22.92,22.12,21.89,20.05,20.65,22.57,23.47,24.18,25.06,24.6,22.13,19.63,20.78,24.33
