store_name,store_address,lat,lot,도로,길,Z_KAIS_TL_SPRD_MANAGE_11000_ALWNC_DE,Z_KAIS_TL_SPRD_MANAGE_11000_ALWNC_RESN,Z_KAIS_TL_SPRD_MANAGE_11000_BSI_INT,Z_KAIS_TL_SPRD_MANAGE_11000_ENG_RN,Z_KAIS_TL_SPRD_MANAGE_11000_MVMN_DE,Z_KAIS_TL_SPRD_MANAGE_11000_MVMN_RESN,Z_KAIS_TL_SPRD_MANAGE_11000_MVM_RES_CD,Z_KAIS_TL_SPRD_MANAGE_11000_NTFC_DE,Z_KAIS_TL_SPRD_MANAGE_11000_OPERT_DE,Z_KAIS_TL_SPRD_MANAGE_11000_RBP_CN,Z_KAIS_TL_SPRD_MANAGE_11000_RDS_DPN_SE,Z_KAIS_TL_SPRD_MANAGE_11000_RDS_MAN_NO,Z_KAIS_TL_SPRD_MANAGE_11000_REP_CN,Z_KAIS_TL_SPRD_MANAGE_11000_RN_CD,Z_KAIS_TL_SPRD_MANAGE_11000_ROAD_BT,Z_KAIS_TL_SPRD_MANAGE_11000_ROAD_LT,Z_KAIS_TL_SPRD_MANAGE_11000_ROA_CLS_SE,Z_KAIS_TL_SPRD_MANAGE_11000_SIG_CD,Z_KAIS_TL_SPRD_MANAGE_11000_WDR_RD_CD
영등포역,서울특별시 영등포구 경인로 870 (영등포동1가)1522-3232,"37.5169614","126.909139",경인로,,"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20170223",직권수정(도로구간시종점오류),"99","20090710","20190829173054",신도림동 350-2,"1","3225",서울특별시 영등포구 여의도동,"3000028",14.00000000,28004.00000000,"3","11530","1"
당산대로,서울특별시 영등포구 양평로 22 (당산동6가)1522-3232,"37.533121","126.903804",양평로,,"20100520",양평동 동명칭 인용,"20",Yangpyeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224648",영등포동8가 86,"0","3131",양평동 501,"3118017",30.00000000,1968.00000000,"3","11560","3"
여의도IFC몰(L1)R,서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호1522-3232,"37.525127","126.925508",국제금융로,,"20100520",서울국제금융센터와 접한 도로,"20",Gukjegeumyung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",여의도동 23-1,"1","3358",여의도동 5-8,"3118002",7.00000000,66.00000000,"3","11560","3"
여의도화재보험,서울특별시 영등포구 국제금융로6길 38 (여의도동)1522-3232,"37.521345","126.926004",국제금융로6길,,"20100520",국제금융로에서 분기되는 도로로 해당 일련번호 활용,"21",Gukjegeumyung-ro 6-gil,"20141030",직권수정(속성변경),"99","20100527","20191024204008",여의도동 34-1,"0","2393",여의도동 35-6,"4154065",9.00000000,485.00000000,"4","11560","3"
국회대로,서울특별시 영등포구 국회대로 786 (여의도동)1522-3232,"37.53026","126.919549",국회대로,,"20100419",도로구간 내 국회의사당이 위치한 지역특징 인용,"20",Gukhoe-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224638",양평동3가 57-5,"1","2845",여의도동 83-2,"2005008",4.00000000,10200.00000000,"2","11560","2"
영등포KT,서울특별시 영등포구 영중로 119 (영등포동8가)1522-3232,"37.526419","126.905314",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
여의도공원R,서울특별시 영등포구 여의공원로 101 (여의도동)1522-3232,"37.529231","126.924872",여의공원로,,"20100520",여의도공원을 중심으로 서쪽에 위치한 도로,"20",Yeouigongwon-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224649",여의도동 18,"1","559",여의도동 10-5,"3118018",20.00000000,82.00000000,"3","11560","3"
국회의사당역,서울특별시 영등포구 의사당대로 8 (여의도동)1522-3232,"37.527831","126.916882",의사당대로,,"20100520",도로의 시점인 국회의사당의 명칭 인용,"20",Uisadang-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",여의도동 1,"0","3076",여의도동 48-3,"2118002",50.00000000,1671.00000000,"2","11560","3"
선유도역,서울특별시 영등포구 양평로 115 (양평동4가)1522-3232,"37.537268","126.894594",양평로,,"20100520",양평동 동명칭 인용,"20",Yangpyeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224648",영등포동8가 86,"0","3131",양평동 501,"3118017",30.00000000,1968.00000000,"3","11560","3"
여의도역R,서울특별시 영등포구 의사당대로 83 (여의도동) 1층1522-3232,"37.523328","126.923439",의사당대로,,"20100520",도로의 시점인 국회의사당의 명칭 인용,"20",Uisadang-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",여의도동 1,"0","3076",여의도동 48-3,"2118002",50.00000000,1671.00000000,"2","11560","3"
선유동이레빌딩,서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩1522-3232,"37.534109","126.896912",선유동2로,,"20100520",선유로의 동쪽에 위치한 도로,"20",Seonyudong 2-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224646",양평동3가 77-80,"1","1616",양평동4가 27-2,"3118012",2.00000000,19.00000000,"3","11560","3"
동여의도,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비1522-3232,"37.5199494","126.9317957",국제금융로,,"20100520",서울국제금융센터와 접한 도로,"20",Gukjegeumyung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",여의도동 23-1,"1","3358",여의도동 5-8,"3118002",7.00000000,66.00000000,"3","11560","3"
여의도ABL타워,서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워1522-3232,"37.518749","126.92779",의사당대로,,"20100520",도로의 시점인 국회의사당의 명칭 인용,"20",Uisadang-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",여의도동 1,"0","3076",여의도동 48-3,"2118002",50.00000000,1671.00000000,"2","11560","3"
영등포신길DT,"서울특별시 영등포구 신길로 137 (신길동) 1,2층1522-3232","37.504566","126.910073",신길로,신길로 137 (신길,"20100520",신길동 동명칭 인용,"20",Singil-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224647",대림동 948-1,"1","2423",영등포동1가 96-4,"3118014",10.00000000,39.00000000,"3","11560","3"
문래역,서울특별시 영등포구 당산로 34 (문래동3가)1522-3232,"37.517446","126.895258",당산로,,"20100520",당산동의 동명칭 인용,"20",Dangsan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",문래동3가 58-20,"1","1987",당산동6가 321,"3118004",30.00000000,33.00000000,"3","11560","3"
당산,서울특별시 영등포구 양평로 64 (당산동6가)1522-3232,"37.535164","126.899942",양평로,,"20100520",양평동 동명칭 인용,"20",Yangpyeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224648",영등포동8가 86,"0","3131",양평동 501,"3118017",30.00000000,1968.00000000,"3","11560","3"
여의도한양증권,서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권1522-3232,"37.522418","126.929093",국제금융로6길,,"20100520",국제금융로에서 분기되는 도로로 해당 일련번호 활용,"21",Gukjegeumyung-ro 6-gil,"20141030",직권수정(속성변경),"99","20100527","20191024204008",여의도동 34-1,"0","2393",여의도동 35-6,"4154065",9.00000000,485.00000000,"4","11560","3"
여의도일신,서울특별시 영등포구 은행로 11 (여의도동) 1층 1부1522-3232,"37.528","126.920103",은행로,,"20100520",도로구간에 은행이 많이 접해있어 지역특성 반영,"20",Eunhaeng-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",여의도동 15-24,"0","1785",여의도동 11-11,"3118025",25.00000000,715.00000000,"3","11560","3"
신세계타임스퀘어B2,"서울특별시 영등포구 영중로 9, 신세계타임스퀘어점 리빙관 지하2층 (영등포동4가)1522-3232","37.517162","126.905608",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
하이테크시티,서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티1522-3232,"37.51467062","126.8986474",경인로,,"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20170223",직권수정(도로구간시종점오류),"99","20090710","20190829173054",신도림동 350-2,"1","3225",서울특별시 영등포구 여의도동,"3000028",14.00000000,28004.00000000,"3","11530","1"
여의도,서울특별시 영등포구 국제금융로2길 28 (여의도동)1522-3232,"37.52403519","126.9245179",국제금융로2길,,"20100520",국제금융로에서 분기되는 도로로 해당 일련번호 활용,"21",Gukjegeumyung-ro 2-gil,"20141030",직권수정(속성변경),"99","20100527","20191024203836",여의도동 24-1,"0","2928",여의도동 26,"4154064",15.00000000,486.00000000,"4","11560","3"
롯데캐슬여의도,"서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호1522-3232","37.52025214","126.9263678",의사당대로,,"20100520",도로의 시점인 국회의사당의 명칭 인용,"20",Uisadang-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",여의도동 1,"0","3076",여의도동 48-3,"2118002",50.00000000,1671.00000000,"2","11560","3"
문래동,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)1522-3232","37.519602","126.889652",선유로,,"20100419",옛 선유봉의 이름 사용,"20",Seonyu-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224639",문래동4가 40,"1","3096",당산동 1,"3005074",6.00000000,4200.00000000,"3","11560","2"
신세계타임스퀘어1F,"서울특별시 영등포구 영중로 9, 신세계백화점 리빙관 1층 (영등포동4가)1522-3232","37.517162","126.905608",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
여의도호성,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)1522-3232","37.520176","126.929426",여의대방로65길,,"20100520",여의대방로에서 분기되는 도로로 해당 일련번호 활용,"21",Yeouidaebang-ro 65-gil,"20141030",직권수정(속성변경),"99","20100527","20191024173925",여의도동 44-37,"0","1412",여의도동 45-11,"4154685",12.00000000,306.00000000,"4","11560","3"
타임스퀘어B2,"서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)1522-3232","37.516985","126.903387",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232,"37.518713","126.909559",영등포로,,"20100419",역사성이 많은 영등포 지명 인용,"20",Yeongdeungpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224650",양평동3가 489,"1","597",신길동 1348,"3118022",2.00000000,75.00000000,"3","11560","3"
타임스퀘어2F,서울특별시 영등포구 영중로 15 지상2층 (영등포동4가)1522-3232,"37.516985","126.903387",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
여의도의사당,"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)1522-3232","37.530023","126.92109",,국회대로74길,,,,,,,,,,,,,,,,,,,
여의도IFC(1F),서울특별시 영등포구 국제금융로 10 (여의도동)1522-3232,"37.525273","126.924668",국제금융로,,"20100520",서울국제금융센터와 접한 도로,"20",Gukjegeumyung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",여의도동 23-1,"1","3358",여의도동 5-8,"3118002",7.00000000,66.00000000,"3","11560","3"
영등포구청역,서울특별시 영등포구 국회대로 558 1522-3232,"37.527623","126.895859",국회대로,,"20100419",도로구간 내 국회의사당이 위치한 지역특징 인용,"20",Gukhoe-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224638",양평동3가 57-5,"1","2845",여의도동 83-2,"2005008",4.00000000,10200.00000000,"2","11560","2"
영등포시장교차로,서울특별시 영등포구 영중로 45 (영등포동6가)1522-3232,"37.5204239","126.904446",영중로,,"20100520",영등포동 중앙을 통과하는 도로,"20",Yeongjung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224651",영등포동4가 425-2,"0","3085",영등포동8가 86,"3118024",30.00000000,1761.00000000,"3","11560","3"
더현대서울(B2)R,서울특별시 영등포구 여의대로 108 (여의도동)1522-3232,"37.5264","126.92877",여의대로,,"20090701",여의도의 주요도로,"20",Yeoui-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030224649",여의도동 28-3,"1","808",여의도동 86-4,"2118001",20.00000000,140.00000000,"2","11560","3"
당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,"37.533984","126.901156",양평로,,"20100520",양평동 동명칭 인용,"20",Yangpyeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224648",영등포동8가 86,"0","3131",양평동 501,"3118017",30.00000000,1968.00000000,"3","11560","3"
불광역,서울특별시 은평구 통일로 715 1522-3232,"37.609382","126.9303971",통일로,,"20081017",우리민족의 소원인 통일을 바라는 뜻,"20",Tongil-ro,"20160329",직권수정(속성변경),"99","20090710","20160329164527",진관동 91-16,"1","2694",진관동 110-28,"3000008",6.00000000,424.34600000,"3","11380","1"
구파발사거리,서울특별시 은평구 진관3로 21 은평엘크루 101동 105-108호1522-3232,"37.639617","126.91881",진관3로,,"20100609",진관동 지명에 일련번호 부여,"20",Jingwan 3-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110406",진관동 60,"0","2381",진관동 19,"3111011",20.00000000,1962.00000000,"3","11380","3"
연신내역사거리,서울특별시 은평구 통일로 842 (불광동)1522-3232,"37.61862","126.922062",통일로,,"20081017",우리민족의 소원인 통일을 바라는 뜻,"20",Tongil-ro,"20160329",직권수정(속성변경),"99","20090710","20160329164527",진관동 91-16,"1","2694",진관동 110-28,"3000008",6.00000000,424.34600000,"3","11380","1"
연신내,서울특별시 은평구 통일로 867 (갈현동)1522-3232,"37.620417","126.919913",통일로,,"20081017",우리민족의 소원인 통일을 바라는 뜻,"20",Tongil-ro,"20160329",직권수정(속성변경),"99","20090710","20160329164527",진관동 91-16,"1","2694",진관동 110-28,"3000008",6.00000000,424.34600000,"3","11380","1"
구파발역,서울특별시 은평구 진관2로 121522-3232,"37.63446","126.918881",진관2로,,"20100609",진관동 지명에 일련번호 부여,"20",Jingwan 2-ro,"20120830","광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20120830143602",진관동 62,"1","2591",진관동 91,"3111010",11.00000000,491.82600000,"3","11380","3"
은평구청입구,서울특별시 은평구 은평로 170 (응암동)1522-3232,"37.601042","126.926789",은평로,,"20100609",은평구 중심을 횡단함으로 구명을 인용하여 부여,"20",Eunpyeong-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110406",신사동 29-30,"1","584",녹번동 48-5,"3111007",3.00000000,166.00000000,"3","11380","3"
